馬場,跑道,場地狀況,途程,場次,日期,名次,馬名,馬匹編號,今仗檔位,上仗檔位,該仗步速,該仗頭段,比標準頭段,該仗末段,比標準末段,完成時間,比標準時間,沿途走位,第一名,第二名,第三名,上仗騎師,今仗騎師,賽事班次,上仗負磅,今仗負磅
ST,grass,好,1000,105,22/10/2023,05,美麗第一,1,11,5,33.69,33.93,33.93,23.54,-32.91,57.47,1.02,4 4 5,賢者無敵,令才,萬里飛至,潘頓,潘頓,3,121,135
ST,grass,好,1200,165,11/11/2023,02,美麗第一,1,11,13,45.78,45.78,45.78,23.28,-45.72,69.06,0.06,1 1 2,綠族無限,美麗第一,營造組裝,潘頓,潘頓,3,121,135
ST,grass,好,1200,240,10/12/2023,03,美麗第一,1,11,9,45.81,46.17,46.17,23.41,-45.59,69.58,0.58,2 3 3,錶之銀河,星運少爵,美麗第一,潘頓,潘頓,3,125,135
HV,grass,好,1200,313,04/01/2024,02,美麗第一,1,11,1,45.86,46.22,46.22,23.65,-45.95,69.87,0.27,2 2 2,一代天嬌,美麗第一,八駿巨昇,田泰安,潘頓,3,123,135
HV,grass,好,1200,386,31/01/2024,02,美麗第一,1,11,3,46.13,46.13,46.13,23.85,-45.75,69.98,0.38,1 1 2,好友心得,美麗第一,正氣青驅,潘頓,潘頓,3,124,135
HV,grass,好,1000,538,27/03/2024,01,美麗第一,1,11,5,33.75,34.07,34.07,22.81,-33.84,56.88,0.23,4 3 1,美麗第一,天火同人,英雄豪邁,潘頓,潘頓,3,125,135
HV,grass,好,1000,608,24/04/2024,01,美麗第一,1,11,7,33.44,33.8,33.8,22.82,-33.83,56.62,-0.03,3 3 1,美麗第一,年少多好,連連有盈,潘頓,潘頓,3,130,135
HV,grass,好,1000,691,22/05/2024,02,美麗第一,1,11,5,33.81,33.89,33.89,23.14,-33.51,57.03,0.38,2 2 2,綠色好威,美麗第一,武千帥,潘頓,潘頓,3,135,135
HV,grass,好,1000,794,04/07/2024,03,美麗第一,1,11,2,33.42,33.62,33.62,22.99,-33.41,56.61,0.21,3 3 3,電氣騎士,狀元及第,美麗第一,田泰安,潘頓,2,118,135
ST,grass,好/快,1200,822,14/07/2024,01,美麗第一,1,11,2,45.34,45.9,45.9,22.11,-46.54,68.01,-0.64,6 6 1,美麗第一,龍之輝,韋小寶,巴度,潘頓,2,118,135
ST,grass,好/黏,1200,003,08/09/2024,02,美麗第一,1,11,2,46.01,46.17,46.17,22.07,-46.38,68.24,-0.21,3 3 2,嘉應高昇,美麗第一,八駿巨昇,巴度,潘頓,1,115,135
ST,grass,好/快,1000,071,01/10/2024,01,美麗第一,1,11,4,33.81,33.93,33.93,21.79,-34.11,55.72,-0.18,5 4 1,美麗第一,魔術控制,狀元及第,巴度,潘頓,0,115,135
ST,grass,好/快,1200,117,20/10/2024,04,美麗第一,1,11,10,45.21,45.57,45.57,22.47,-45.68,68.04,-0.11,5 5 4,嘉應高昇,驕陽明駒,加州星球,蔡明紹,潘頓,0,115,135
ST,grass,好,1200,188,17/11/2024,04,美麗第一,1,11,3,45.09,45.69,45.69,22.54,-45.61,68.23,0.08,7 7 4,嘉應高昇,嫡愛心,驕陽明駒,巴度,潘頓,0,123,135
ST,grass,好,1200,244,08/12/2024,06,美麗第一,1,11,14,45.65,46.45,46.45,22.31,-45.84,68.76,0.61,14 14 6,嘉應高昇,驕陽明駒,里見夢境,巴度,潘頓,0,126,135
ST,grass,好,1000,310,01/01/2025,03,美麗第一,1,11,4,33.8,34.12,34.12,22.31,-33.59,56.43,0.53,5 4 3,嫡愛心,魔術控制,美麗第一,布文,潘頓,0,131,135
ST,grass,好,1200,361,19/01/2025,07,美麗第一,1,11,2,44.84,45.4,45.4,23.09,-45.06,68.49,0.34,4 4 7,嘉應高昇,驕陽明駒,嫡愛心,薛恩,潘頓,0,126,135
ST,dirt,好,1200,607,20/04/2025,03,美麗第一,1,11,7,45.68,45.96,45.96,22.76,-45.59,68.72,0.37,5 5 3,天天同樂,昇瀧駒,美麗第一,巴度,潘頓,2,133,135
ST,grass,好,1200,624,27/04/2025,10,美麗第一,1,11,3,45.78,46.46,46.46,22.92,-45.23,69.38,1.23,7 10 10,嘉應高昇,里見夢境,驕陽明駒,艾兆禮,潘頓,0,126,135
ST,grass,好,1200,724,31/05/2025,10,美麗第一,1,11,2,45.45,45.61,45.61,23.29,-44.86,68.9,0.75,2 4 10,驕陽明駒,賢者無敵,手機錶霸,鍾易禮,潘頓,0,115,135
HV,grass,好/快,1200,846,16/07/2025,01,美麗第一,1,11,5,45.49,45.49,45.49,22.61,-46.69,68.1,-1.2,1 1 1,美麗第一,好友心得,晨曦儷人,潘頓,潘頓,2,134,135
ST,grass,好,1200,003,07/09/2025,07,美麗第一,1,11,3,44.57,44.89,44.89,23.47,-44.98,68.36,-0.09,4 3 7,嘉應高昇,金鑽貴人,開心寶寶,巴度,潘頓,1,115,135
ST,grass,好/快,1000,062,01/10/2025,06,美麗第一,1,11,2,33.34,33.5,33.5,22.76,-33.14,56.26,0.36,6 3 6,舉步生風,精算暴雪,魔術控制,潘頓,潘頓,0,135,135
ST,grass,好/快,1200,130,26/10/2025,11,美麗第一,1,11,10,44.68,44.8,44.8,24.14,-44.01,68.94,0.79,1 2 11,好友心得,精算暴雪,包裝天將,蔡明紹,潘頓,0,127,135
ST,grass,好/快,1200,203,23/11/2025,10,美麗第一,1,11,6,45.31,45.43,45.43,23.27,-44.88,68.7,0.55,1 2 10,嘉應高昇,舉步生風,驕陽明駒,潘明輝,潘頓,0,123,135
ST,grass,好,1200,258,14/12/2025,10,美麗第一,1,11,9,45.16,45.8,45.8,23.75,-44.4,69.55,1.4,5 5 10,嘉應高昇,精算暴雪,舉步生風,巴度,潘頓,0,126,135
ST,grass,好,1000,321,04/01/2026,07,美麗第一,1,11,7,33.54,33.9,33.9,22.95,-32.95,56.85,0.95,3 3 7,星際快車,顏色之皇,賢者無敵,巴度,潘頓,0,135,135
